timestamp,open,high,low,close,volume
2025-01-01 00:00:00+00:00,93576.0,93898.05,93489.03,93761.9,271.27422
2025-01-01 00:30:00+00:00,93761.9,94509.42,93761.89,94401.14,484.71588
2025-01-01 01:00:00+00:00,94401.13,94408.72,93819.6,93825.86,387.2325
2025-01-01 01:30:00+00:00,93825.86,93989.37,93578.77,93607.74,199.30206
2025-01-01 02:00:00+00:00,93607.74,93805.16,93594.56,93742.52,152.93592
2025-01-01 02:30:00+00:00,93742.51,94105.12,93742.51,94098.91,123.84453
2025-01-01 03:00:00+00:00,94098.9,94098.91,93766.23,93830.89,112.48847
2025-01-01 03:30:00+00:00,93830.9,93891.15,93728.22,93838.04,108.50455
2025-01-01 04:00:00+00:00,93838.04,93838.04,93679.07,93738.09,141.00467
2025-01-01 04:30:00+00:00,93738.09,93738.1,93500.0,93553.91,138.46442
2025-01-01 05:00:00+00:00,93553.91,93933.33,93547.4,93891.74,141.23578
2025-01-01 05:30:00+00:00,93891.74,93937.19,93792.01,93792.02,67.94362
2025-01-01 06:00:00+00:00,93792.02,93792.02,93603.21,93654.5,94.66068
2025-01-01 06:30:00+00:00,93654.5,93757.58,93568.38,93757.58,177.61778
2025-01-01 07:00:00+00:00,93757.57,93786.04,93664.08,93786.03,72.64035
2025-01-01 07:30:00+00:00,93786.03,93800.0,93664.09,93684.1,125.29423
2025-01-01 08:00:00+00:00,93684.11,93756.02,93304.0,93416.41,317.3764
2025-01-01 08:30:00+00:00,93416.41,93547.83,93320.0,93428.46,164.33533
2025-01-01 09:00:00+00:00,93428.47,93486.29,92888.0,93141.91,431.78652
2025-01-01 09:30:00+00:00,93141.91,93446.48,93001.0,93413.06,366.71121
2025-01-01 10:00:00+00:00,93413.07,93536.75,93357.67,93410.25,138.8758
2025-01-01 10:30:00+00:00,93410.25,93509.74,93284.0,93326.23,126.67612
2025-01-01 11:00:00+00:00,93326.24,93485.88,93200.0,93485.88,159.94019
2025-01-01 11:30:00+00:00,93485.88,93705.08,93402.0,93444.64,161.78206
2025-01-01 12:00:00+00:00,93444.65,93972.0,93407.07,93888.31,334.71719
2025-01-01 12:30:00+00:00,93888.3,93909.1,93700.73,93820.76,164.63894
2025-01-01 13:00:00+00:00,93820.75,93900.0,93600.28,93729.3,162.40121
2025-01-01 13:30:00+00:00,93729.3,94058.79,93724.0,94031.76,177.96266
2025-01-01 14:00:00+00:00,94031.77,94450.85,93883.66,93919.99,406.18562
2025-01-01 14:30:00+00:00,93919.99,94225.58,93671.48,94175.89,345.72135
2025-01-01 15:00:00+00:00,94175.89,94265.75,93900.0,94160.5,221.49823
2025-01-01 15:30:00+00:00,94160.5,94500.0,94089.16,94432.94,264.58572
2025-01-01 16:00:00+00:00,94432.94,94492.0,94096.01,94149.98,324.97033
2025-01-01 16:30:00+00:00,94149.99,94188.77,93922.0,94090.49,255.30351
2025-01-01 17:00:00+00:00,94090.5,94131.66,93760.93,93973.11,183.80447
2025-01-01 17:30:00+00:00,93973.12,94189.16,93897.75,94143.85,120.06348
2025-01-01 18:00:00+00:00,94143.84,94240.44,93936.44,94208.43,98.05808
2025-01-01 18:30:00+00:00,94208.43,94380.44,94191.73,94340.06,193.73023
2025-01-01 19:00:00+00:00,94340.06,94398.74,94168.01,94261.99,147.69316
2025-01-01 19:30:00+00:00,94261.99,94823.75,94148.34,94627.07,397.43056
2025-01-01 20:00:00+00:00,94627.08,94836.0,94579.83,94711.84,221.39956
2025-01-01 20:30:00+00:00,94711.84,94852.7,94644.15,94786.23,203.02512
2025-01-01 21:00:00+00:00,94786.23,95151.15,94687.87,94955.98,391.22645
2025-01-01 21:30:00+00:00,94955.99,95000.0,94734.57,94978.48,245.58511
2025-01-01 22:00:00+00:00,94978.48,94997.32,94685.81,94735.5,216.26985
2025-01-01 22:30:00+00:00,94735.49,94970.34,94735.49,94802.98,193.50417
2025-01-01 23:00:00+00:00,94802.99,94952.29,94600.0,94637.69,243.52171
2025-01-01 23:30:00+00:00,94637.69,94757.29,94542.0,94591.79,193.38613
2025-01-02 00:00:00+00:00,94591.78,95200.0,94392.0,94928.71,499.57699
2025-01-02 00:30:00+00:00,94928.71,95381.7,94724.0,95128.59,682.18874
2025-01-02 01:00:00+00:00,95128.59,95516.0,95020.0,95081.09,749.11483
2025-01-02 01:30:00+00:00,95081.08,95081.09,94699.69,94862.72,394.25134
2025-01-02 02:00:00+00:00,94862.73,95136.37,94803.03,95026.52,237.45587
2025-01-02 02:30:00+00:00,95026.51,95234.37,94829.0,95234.36,218.19413
2025-01-02 03:00:00+00:00,95234.37,95299.24,94960.36,95075.77,178.83169
2025-01-02 03:30:00+00:00,95075.77,95093.83,94913.75,95010.33,111.45417
2025-01-02 04:00:00+00:00,95010.34,95273.45,94984.84,95173.88,234.24722
2025-01-02 04:30:00+00:00,95173.87,96000.0,95173.87,95708.07,691.37197
2025-01-02 05:00:00+00:00,95708.07,95800.0,95395.21,95760.99,514.15945
2025-01-02 05:30:00+00:00,95760.98,95775.37,95508.11,95596.48,187.95776
2025-01-02 06:00:00+00:00,95596.48,95697.01,95380.04,95460.0,191.52706
2025-01-02 06:30:00+00:00,95460.0,95594.15,95384.57,95574.99,325.94066
2025-01-02 07:00:00+00:00,95575.0,95836.0,95505.35,95773.3,210.2624
2025-01-02 07:30:00+00:00,95773.3,95880.0,95692.46,95822.0,242.36533
2025-01-02 08:00:00+00:00,95822.01,96050.03,95650.78,95721.42,415.70016
2025-01-02 08:30:00+00:00,95721.43,96211.54,95640.05,96150.0,429.06147
2025-01-02 09:00:00+00:00,96150.0,96435.67,96036.86,96393.5,466.48033
2025-01-02 09:30:00+00:00,96393.51,96799.86,96287.87,96755.51,509.54495
2025-01-02 10:00:00+00:00,96755.51,96808.37,96563.77,96697.95,541.37536
2025-01-02 10:30:00+00:00,96697.95,96764.02,96538.77,96708.0,285.3715
2025-01-02 11:00:00+00:00,96708.0,96876.38,96469.46,96556.16,364.31216
2025-01-02 11:30:00+00:00,96556.16,96789.47,96550.69,96732.99,169.35158
2025-01-02 12:00:00+00:00,96733.0,96895.0,96609.42,96754.72,360.02599
2025-01-02 12:30:00+00:00,96754.72,96865.05,96611.0,96850.01,317.27911
2025-01-02 13:00:00+00:00,96850.01,96988.05,96630.0,96763.6,514.14349
2025-01-02 13:30:00+00:00,96763.61,96794.97,96436.0,96458.17,389.13098
2025-01-02 14:00:00+00:00,96458.17,96491.15,95924.6,96474.83,755.54623
2025-01-02 14:30:00+00:00,96474.83,97440.91,96267.45,97256.49,2251.55833
2025-01-02 15:00:00+00:00,97256.48,97323.16,96313.0,96666.85,1061.20662
2025-01-02 15:30:00+00:00,96666.85,96744.82,96164.78,96455.01,945.84038
2025-01-02 16:00:00+00:00,96455.01,97387.15,96040.04,97387.15,918.03444
2025-01-02 16:30:00+00:00,97387.14,97650.0,97152.89,97229.74,806.99546
2025-01-02 17:00:00+00:00,97229.75,97591.84,97033.95,97084.41,484.47787
2025-01-02 17:30:00+00:00,97084.41,97099.46,96325.44,96757.57,788.27988
2025-01-02 18:00:00+00:00,96757.57,97113.44,96400.0,96903.0,479.15018
2025-01-02 18:30:00+00:00,96902.99,97350.0,96634.61,97319.74,360.75442
2025-01-02 19:00:00+00:00,97319.74,97777.0,97212.81,97600.0,405.85314
2025-01-02 19:30:00+00:00,97600.0,97600.0,97200.0,97317.74,308.55651
2025-01-02 20:00:00+00:00,97317.74,97839.5,97317.74,97600.0,341.7144
2025-01-02 20:30:00+00:00,97600.01,97728.93,97300.0,97306.46,377.1324
2025-01-02 21:00:00+00:00,97306.46,97355.77,97060.52,97124.48,216.47964
2025-01-02 21:30:00+00:00,97124.48,97265.28,97040.16,97212.68,177.66763
2025-01-02 22:00:00+00:00,97212.69,97212.69,96666.66,96882.8,272.84023
2025-01-02 22:30:00+00:00,96882.8,97042.26,96841.69,96911.04,145.94069
2025-01-02 23:00:00+00:00,96911.04,97022.76,96758.17,96973.53,278.22109
2025-01-02 23:30:00+00:00,96973.52,97077.78,96847.16,96984.79,163.56325
2025-01-03 00:00:00+00:00,96984.79,97080.96,96796.56,97025.92,188.41298
2025-01-03 00:30:00+00:00,97025.92,97068.14,96799.96,96825.82,126.59675
2025-01-03 01:00:00+00:00,96825.83,96907.13,96650.0,96907.12,188.29666
2025-01-03 01:30:00+00:00,96907.13,97000.0,96682.69,96985.47,154.06248
2025-01-03 02:00:00+00:00,96985.47,97342.44,96856.98,97259.0,221.42404
2025-01-03 02:30:00+00:00,97258.99,97262.19,96952.66,96966.85,167.21604
2025-01-03 03:00:00+00:00,96966.85,97084.25,96833.99,96941.88,158.04488
2025-01-03 03:30:00+00:00,96941.87,97090.91,96876.8,97062.3,97.70432
2025-01-03 04:00:00+00:00,97062.3,97066.18,96878.52,96920.26,122.48991
2025-01-03 04:30:00+00:00,96920.27,96962.56,96766.51,96813.41,143.03222
2025-01-03 05:00:00+00:00,96813.49,96860.48,96590.28,96678.76,189.01206
2025-01-03 05:30:00+00:00,96678.76,96813.77,96639.7,96765.34,127.45125
2025-01-03 06:00:00+00:00,96765.35,96918.56,96619.98,96668.0,197.25757
