,timestamp,open,high,low,close,volume
20085,2/22/2025 10:30,96543.01,96580.28,96450.97,96500.16,197.38897
20086,2/22/2025 11:00,96500.17,96563.54,96500.16,96528.3,151.61732
20087,2/22/2025 11:30,96528.3,96611.53,96522,96580,217.05134
20088,2/22/2025 12:00,96580,96712.99,96575,96608.67,207.94388
20089,2/22/2025 12:30,96608.67,96980,96608.67,96823.94,376.40614
20090,2/22/2025 13:00,96823.94,96916.83,96768.45,96768.45,209.04538
20091,2/22/2025 13:30,96768.45,96774.95,96523.98,96566.03,297.59624
20092,2/22/2025 14:00,96566.04,96716.71,96566.03,96650.02,264.41678
20093,2/22/2025 14:30,96650.02,96689.74,96498.27,96535.9,334.92436
20094,2/22/2025 15:00,96535.91,96630,96528.3,96557.3,220.57189
20095,2/22/2025 15:30,96557.3,96708.43,96485.37,96592,379.95002
20096,2/22/2025 16:00,96592.01,96811.03,96592,96716.98,352.8203
20097,2/22/2025 16:30,96716.99,96738.13,96455,96504.01,324.90476
20098,2/22/2025 17:00,96504.01,96638.74,96476,96604.48,291.73246
20099,2/22/2025 17:30,96604.48,96685.99,96539.16,96639.38,186.22504
20100,2/22/2025 18:00,96639.39,96770,96639.38,96770,156.07129
20101,2/22/2025 18:30,96770,96823.53,96415.09,96449.99,386.97631
20102,2/22/2025 19:00,96449.98,96594.99,96345.49,96590.59,461.43757
20103,2/22/2025 19:30,96590.59,96645,96574.7,96639.99,145.77772
20104,2/22/2025 20:00,96640,96645,96534.72,96539.17,114.99118
20105,2/22/2025 20:30,96539.18,96640,96508,96578.01,116.42419
20106,2/22/2025 21:00,96578.01,96599.52,96528.01,96528.02,102.99412
20107,2/22/2025 21:30,96528.03,96677.69,96527.2,96658.57,154.61491
20108,2/22/2025 22:00,96658.57,96700,96632.43,96632.44,76.03412
20109,2/22/2025 22:30,96632.44,96685.7,96603.77,96634.06,129.99771
20110,2/22/2025 23:00,96634.06,96658.4,96472.22,96613.58,184.92566
20111,2/22/2025 23:30,96613.59,96616.97,96551,96551.01,88.87389
20112,2/23/2025 00:00,96551.01,96610.75,96492,96537.99,198.28589
20113,2/23/2025 00:30,96538,96650,96537.99,96643.46,119.23955
20114,2/23/2025 01:00,96643.47,96643.47,96501,96506,143.9828
20115,2/23/2025 01:30,96506.01,96506.01,96355.17,96452.83,228.86655
20116,2/23/2025 02:00,96452.83,96500,96400,96430.91,177.4605
20117,2/23/2025 02:30,96430.92,96469.65,96387.24,96410.27,125.03578
20118,2/23/2025 03:00,96410.28,96561.44,96371.95,96528.26,132.11306
20119,2/23/2025 03:30,96528.26,96566.04,96413.06,96414,201.65259
20120,2/23/2025 04:00,96414,96520,96377.35,96453.14,159.91914
20121,2/23/2025 04:30,96453.14,96453.15,96390,96395.88,54.63061
20122,2/23/2025 05:00,96395.88,96406.45,96278.11,96339.99,213.13596
20123,2/23/2025 05:30,96340,96385.64,96194.65,96208.62,186.44475
20124,2/23/2025 06:00,96208.63,96316.89,96143.99,96282.91,201.38192
20125,2/23/2025 06:30,96282.91,96352.95,96235.68,96342.91,79.14803
20126,2/23/2025 07:00,96342.92,96469.8,96298.37,96400.01,206.1405
