,timestamp,open,high,low,close,volume
21,2025-01-01 05:15:00,93638.50000000,93933.33000000,93614.50000000,93891.74000000,96.81147000
22,2025-01-01 05:30:00,93891.74000000,93937.19000000,93799.25000000,93857.65000000,44.47420000
23,2025-01-01 05:45:00,93857.66000000,93862.11000000,93792.01000000,93792.02000000,23.46942000
24,2025-01-01 06:00:00,93792.02000000,93792.02000000,93603.21000000,93603.22000000,48.12812000
25,2025-01-01 06:15:00,93603.21000000,93701.39000000,93603.21000000,93654.50000000,46.53256000
26,2025-01-01 06:30:00,93654.50000000,93720.01000000,93568.38000000,93720.00000000,134.37648000
27,2025-01-01 06:45:00,93720.01000000,93757.58000000,93672.34000000,93757.58000000,43.24130000
28,2025-01-01 07:00:00,93757.57000000,93757.58000000,93664.08000000,93685.25000000,29.27357000
29,2025-01-01 07:15:00,93685.25000000,93786.04000000,93677.50000000,93786.03000000,43.36678000
30,2025-01-01 07:30:00,93786.03000000,93800.00000000,93727.27000000,93741.15000000,37.98335000
31,2025-01-01 07:45:00,93741.15000000,93767.76000000,93664.09000000,93684.10000000,87.31088000
32,2025-01-01 08:00:00,93684.11000000,93756.02000000,93677.44000000,93746.39000000,72.04570000
33,2025-01-01 08:15:00,93746.39000000,93746.40000000,93304.00000000,93416.41000000,245.33070000
34,2025-01-01 08:30:00,93416.41000000,93527.21000000,93400.00000000,93476.46000000,79.27209000
35,2025-01-01 08:45:00,93476.46000000,93547.83000000,93320.00000000,93428.46000000,85.06324000
36,2025-01-01 09:00:00,93428.47000000,93486.29000000,93217.93000000,93327.15000000,114.48117000
37,2025-01-01 09:15:00,93327.15000000,93327.15000000,92888.00000000,93141.91000000,317.30535000
38,2025-01-01 09:30:00,93141.91000000,93302.52000000,93001.00000000,93106.31000000,230.12665000
39,2025-01-01 09:45:00,93106.30000000,93446.48000000,93048.64000000,93413.06000000,136.58456000
40,2025-01-01 10:00:00,93413.07000000,93534.95000000,93357.67000000,93384.27000000,83.96199000
41,2025-01-01 10:15:00,93384.26000000,93536.75000000,93384.26000000,93410.25000000,54.91381000
42,2025-01-01 10:30:00,93410.25000000,93509.74000000,93284.00000000,93397.96000000,65.35825000
43,2025-01-01 10:45:00,93397.96000000,93416.64000000,93292.50000000,93326.23000000,61.31787000
44,2025-01-01 11:00:00,93326.24000000,93376.63000000,93200.00000000,93331.58000000,76.38624000
45,2025-01-01 11:15:00,93331.58000000,93485.88000000,93331.57000000,93485.88000000,83.55395000
46,2025-01-01 11:30:00,93485.88000000,93605.82000000,93402.00000000,93593.24000000,72.79136000
47,2025-01-01 11:45:00,93593.24000000,93705.08000000,93443.99000000,93444.64000000,88.99070000
48,2025-01-01 12:00:00,93444.65000000,93511.37000000,93407.07000000,93451.38000000,66.75439000
49,2025-01-01 12:15:00,93451.37000000,93972.00000000,93451.37000000,93888.31000000,267.96280000
50,2025-01-01 12:30:00,93888.30000000,93909.10000000,93768.00000000,93782.50000000,112.23963000
51,2025-01-01 12:45:00,93782.51000000,93843.99000000,93700.73000000,93820.76000000,52.39931000
52,2025-01-01 13:00:00,93820.75000000,93900.00000000,93647.84000000,93658.13000000,83.33649000
53,2025-01-01 13:15:00,93658.13000000,93792.69000000,93600.28000000,93729.30000000,79.06472000
54,2025-01-01 13:30:00,93729.30000000,93888.98000000,93724.00000000,93776.51000000,60.25170000
55,2025-01-01 13:45:00,93776.51000000,94058.79000000,93760.00000000,94031.76000000,117.71096000
56,2025-01-01 14:00:00,94031.77000000,94450.85000000,94028.54000000,94245.19000000,249.57315000
57,2025-01-01 14:15:00,94245.18000000,94295.85000000,93883.66000000,93919.99000000,156.61247000
58,2025-01-01 14:30:00,93919.99000000,94140.00000000,93671.48000000,93976.51000000,202.98460000
59,2025-01-01 14:45:00,93976.52000000,94225.58000000,93914.46000000,94175.89000000,142.73675000
60,2025-01-01 15:00:00,94175.89000000,94265.75000000,93900.00000000,93982.33000000,100.33066000
61,2025-01-01 15:15:00,93982.33000000,94239.93000000,93914.83000000,94160.50000000,121.16757000
62,2025-01-01 15:30:00,94160.50000000,94247.78000000,94089.16000000,94247.18000000,79.38959000
63,2025-01-01 15:45:00,94247.19000000,94500.00000000,94242.98000000,94432.94000000,185.19613000
64,2025-01-01 16:00:00,94432.94000000,94492.00000000,94250.00000000,94274.63000000,199.02193000
65,2025-01-01 16:15:00,94274.62000000,94274.62000000,94096.01000000,94149.98000000,125.94840000
66,2025-01-01 16:30:00,94149.99000000,94188.77000000,94017.37000000,94017.38000000,109.63532000
67,2025-01-01 16:45:00,94017.37000000,94090.50000000,93922.00000000,94090.49000000,145.66819000
68,2025-01-01 17:00:00,94090.50000000,94131.66000000,93859.88000000,93863.12000000,90.49792000
69,2025-01-01 17:15:00,93863.12000000,93999.56000000,93760.93000000,93973.11000000,93.30655000
70,2025-01-01 17:30:00,93973.12000000,94088.84000000,93973.11000000,94027.41000000,50.90413000
71,2025-01-01 17:45:00,94027.40000000,94189.16000000,93897.75000000,94143.85000000,69.15935000
72,2025-01-01 18:00:00,94143.84000000,94155.78000000,93936.44000000,93999.51000000,48.85342000
73,2025-01-01 18:15:00,93999.52000000,94240.44000000,93999.51000000,94208.43000000,49.20466000
74,2025-01-01 18:30:00,94208.43000000,94305.73000000,94191.73000000,94278.71000000,84.91808000
75,2025-01-01 18:45:00,94278.72000000,94380.44000000,94234.24000000,94340.06000000,108.81215000
76,2025-01-01 19:00:00,94340.06000000,94398.74000000,94275.39000000,94353.01000000,68.45880000
77,2025-01-01 19:15:00,94353.02000000,94353.02000000,94168.01000000,94261.99000000,79.23436000
78,2025-01-01 19:30:00,94261.99000000,94450.81000000,94148.34000000,94447.76000000,95.96321000
79,2025-01-01 19:45:00,94447.77000000,94823.75000000,94394.31000000,94627.07000000,301.46735000
80,2025-01-01 20:00:00,94627.08000000,94793.77000000,94627.07000000,94696.79000000,102.32169000
81,2025-01-01 20:15:00,94696.79000000,94836.00000000,94579.83000000,94711.84000000,119.07787000
82,2025-01-01 20:30:00,94711.84000000,94797.17000000,94644.15000000,94724.02000000,87.92661000
83,2025-01-01 20:45:00,94724.02000000,94852.70000000,94716.43000000,94786.23000000,115.09851000
84,2025-01-01 21:00:00,94786.23000000,94917.87000000,94687.87000000,94772.73000000,188.99610000
85,2025-01-01 21:15:00,94772.72000000,95151.15000000,94766.49000000,94955.98000000,202.23035000
86,2025-01-01 21:30:00,94955.99000000,95000.00000000,94734.57000000,94788.80000000,109.74195000
87,2025-01-01 21:45:00,94789.18000000,94984.85000000,94789.18000000,94978.48000000,135.84316000
88,2025-01-01 22:00:00,94978.48000000,94997.32000000,94685.81000000,94836.01000000,128.48004000
89,2025-01-01 22:15:00,94836.01000000,94859.42000000,94720.43000000,94735.50000000,87.78981000
90,2025-01-01 22:30:00,94735.49000000,94970.34000000,94735.49000000,94955.21000000,103.91307000
91,2025-01-01 22:45:00,94955.20000000,94955.21000000,94767.77000000,94802.98000000,89.59110000
92,2025-01-01 23:00:00,94802.99000000,94952.29000000,94666.30000000,94853.31000000,128.00262000
93,2025-01-01 23:15:00,94853.31000000,94853.31000000,94600.00000000,94637.69000000,115.51909000
94,2025-01-01 23:30:00,94637.69000000,94757.29000000,94542.00000000,94732.01000000,89.06956000
95,2025-01-01 23:45:00,94732.01000000,94756.61000000,94591.21000000,94591.79000000,104.31657000
96,2025-01-02 00:00:00,94591.78000000,94627.53000000,94462.88000000,94530.31000000,146.52120000
97,2025-01-02 00:15:00,94530.30000000,95200.00000000,94392.00000000,94928.71000000,353.05579000
98,2025-01-02 00:30:00,94928.71000000,95166.67000000,94724.00000000,95105.00000000,383.98427000
99,2025-01-02 00:45:00,95105.00000000,95381.70000000,94984.66000000,95128.59000000,298.20447000
100,2025-01-02 01:00:00,95128.59000000,95516.00000000,95116.01000000,95337.00000000,555.50647000
101,2025-01-02 01:15:00,95337.00000000,95418.41000000,95020.00000000,95081.09000000,193.60836000
102,2025-01-02 01:30:00,95081.08000000,95081.09000000,94699.69000000,94996.50000000,324.87776000
103,2025-01-02 01:45:00,94996.50000000,95001.36000000,94854.05000000,94862.72000000,69.37358000
104,2025-01-02 02:00:00,94862.73000000,95124.10000000,94803.03000000,95020.53000000,91.23554000
105,2025-01-02 02:15:00,95020.53000000,95136.37000000,94840.00000000,95026.52000000,146.22033000
106,2025-01-02 02:30:00,95026.51000000,95124.00000000,94829.00000000,95027.01000000,113.08153000
107,2025-01-02 02:45:00,95027.00000000,95234.37000000,95027.00000000,95234.36000000,105.11260000
108,2025-01-02 03:00:00,95234.37000000,95299.24000000,94960.36000000,95005.10000000,107.66381000
109,2025-01-02 03:15:00,95005.10000000,95151.00000000,95005.09000000,95075.77000000,71.16788000
110,2025-01-02 03:30:00,95075.77000000,95093.83000000,94922.26000000,94922.26000000,51.55674000
111,2025-01-02 03:45:00,94922.26000000,95017.46000000,94913.75000000,95010.33000000,59.89743000
112,2025-01-02 04:00:00,95010.34000000,95273.45000000,94984.84000000,95157.15000000,169.16337000
113,2025-01-02 04:15:00,95157.15000000,95206.78000000,95045.83000000,95173.88000000,65.08385000
114,2025-01-02 04:30:00,95173.87000000,95970.00000000,95173.87000000,95812.79000000,473.70299000
115,2025-01-02 04:45:00,95812.79000000,96000.00000000,95670.69000000,95708.07000000,217.66898000
116,2025-01-02 05:00:00,95708.07000000,95729.01000000,95446.90000000,95470.01000000,164.74489000
117,2025-01-02 05:15:00,95470.01000000,95800.00000000,95395.21000000,95760.99000000,349.41456000
118,2025-01-02 05:30:00,95760.98000000,95772.73000000,95686.04000000,95772.72000000,65.52381000
119,2025-01-02 05:45:00,95772.73000000,95775.37000000,95508.11000000,95596.48000000,122.43395000
120,2025-01-02 06:00:00,95596.48000000,95697.01000000,95477.00000000,95531.25000000,89.82692000
121,2025-01-02 06:15:00,95531.25000000,95531.26000000,95380.04000000,95460.00000000,101.70014000
122,2025-01-02 06:30:00,95460.00000000,95593.92000000,95384.57000000,95530.30000000,251.27885000
123,2025-01-02 06:45:00,95530.31000000,95594.15000000,95469.07000000,95574.99000000,74.66181000
124,2025-01-02 07:00:00,95575.00000000,95749.58000000,95505.35000000,95699.98000000,80.74038000
125,2025-01-02 07:15:00,95699.98000000,95836.00000000,95657.91000000,95773.30000000,129.52202000
126,2025-01-02 07:30:00,95773.30000000,95880.00000000,95736.48000000,95840.00000000,84.15619000
127,2025-01-02 07:45:00,95839.99000000,95850.49000000,95692.46000000,95822.00000000,158.20914000
128,2025-01-02 08:00:00,95822.01000000,96050.03000000,95822.01000000,95963.58000000,222.49715000
129,2025-01-02 08:15:00,95963.58000000,95982.87000000,95650.78000000,95721.42000000,193.20301000
130,2025-01-02 08:30:00,95721.43000000,95944.32000000,95640.05000000,95944.31000000,105.48553000
131,2025-01-02 08:45:00,95944.31000000,96211.54000000,95924.24000000,96150.00000000,323.57594000
132,2025-01-02 09:00:00,96150.00000000,96241.60000000,96036.86000000,96199.96000000,228.31899000
133,2025-01-02 09:15:00,96199.95000000,96435.67000000,96199.95000000,96393.50000000,238.16134000
134,2025-01-02 09:30:00,96393.51000000,96490.47000000,96342.00000000,96350.00000000,115.52566000
135,2025-01-02 09:45:00,96350.00000000,96799.86000000,96287.87000000,96755.51000000,394.01929000
136,2025-01-02 10:00:00,96755.51000000,96808.37000000,96563.77000000,96606.14000000,299.90431000
137,2025-01-02 10:15:00,96606.14000000,96778.85000000,96603.43000000,96697.95000000,241.47105000
138,2025-01-02 10:30:00,96697.95000000,96764.02000000,96590.36000000,96610.39000000,137.51479000
139,2025-01-02 10:45:00,96610.39000000,96722.23000000,96538.77000000,96708.00000000,147.85671000
140,2025-01-02 11:00:00,96708.00000000,96876.38000000,96646.60000000,96759.98000000,156.53796000
141,2025-01-02 11:15:00,96759.99000000,96760.00000000,96469.46000000,96556.16000000,207.77420000
142,2025-01-02 11:30:00,96556.16000000,96727.27000000,96550.69000000,96691.90000000,99.39281000
143,2025-01-02 11:45:00,96691.91000000,96789.47000000,96608.35000000,96732.99000000,69.95877000
144,2025-01-02 12:00:00,96733.00000000,96863.92000000,96682.69000000,96806.26000000,170.56502000
145,2025-01-02 12:15:00,96806.27000000,96895.00000000,96609.42000000,96754.72000000,189.46097000
146,2025-01-02 12:30:00,96754.72000000,96817.25000000,96611.00000000,96672.01000000,127.32909000
147,2025-01-02 12:45:00,96672.00000000,96865.05000000,96672.00000000,96850.01000000,189.95002000
148,2025-01-02 13:00:00,96850.01000000,96988.05000000,96744.74000000,96764.52000000,214.37184000
149,2025-01-02 13:15:00,96764.52000000,96871.28000000,96630.00000000,96763.60000000,299.77165000
150,2025-01-02 13:30:00,96763.61000000,96794.97000000,96597.15000000,96668.00000000,182.62813000
151,2025-01-02 13:45:00,96668.00000000,96673.17000000,96436.00000000,96458.17000000,206.50285000
152,2025-01-02 14:00:00,96458.17000000,96458.83000000,95924.60000000,96368.06000000,555.05322000
153,2025-01-02 14:15:00,96368.06000000,96491.15000000,96144.01000000,96474.83000000,200.49301000
154,2025-01-02 14:30:00,96474.83000000,97440.91000000,96267.45000000,96812.44000000,1284.79437000
155,2025-01-02 14:45:00,96812.99000000,97360.88000000,96809.97000000,97256.49000000,966.76396000
156,2025-01-02 15:00:00,97256.48000000,97323.16000000,96960.00000000,97034.78000000,544.44336000
157,2025-01-02 15:15:00,97034.07000000,97104.00000000,96313.00000000,96666.85000000,516.76326000
158,2025-01-02 15:30:00,96666.85000000,96744.82000000,96164.78000000,96346.24000000,573.48616000
159,2025-01-02 15:45:00,96346.23000000,96639.66000000,96207.07000000,96455.01000000,372.35422000
160,2025-01-02 16:00:00,96455.01000000,96721.23000000,96040.04000000,96652.57000000,411.77326000
161,2025-01-02 16:15:00,96652.56000000,97387.15000000,96652.56000000,97387.15000000,506.26118000
162,2025-01-02 16:30:00,97387.14000000,97600.00000000,97246.88000000,97438.33000000,475.40235000
163,2025-01-02 16:45:00,97438.34000000,97650.00000000,97152.89000000,97229.74000000,331.59311000
164,2025-01-02 17:00:00,97229.75000000,97591.84000000,97101.19000000,97546.33000000,196.87151000
165,2025-01-02 17:15:00,97546.33000000,97554.34000000,97033.95000000,97084.41000000,287.60636000
166,2025-01-02 17:30:00,97084.41000000,97099.46000000,96333.95000000,96660.00000000,520.03326000
167,2025-01-02 17:45:00,96659.51000000,96757.58000000,96325.44000000,96757.57000000,268.24662000
168,2025-01-02 18:00:00,96757.57000000,97049.69000000,96400.00000000,96848.49000000,279.72850000
169,2025-01-02 18:15:00,96848.49000000,97113.44000000,96740.00000000,96903.00000000,199.42168000
170,2025-01-02 18:30:00,96902.99000000,97102.56000000,96634.61000000,97090.54000000,167.30004000
171,2025-01-02 18:45:00,97090.54000000,97350.00000000,97024.19000000,97319.74000000,193.45438000
172,2025-01-02 19:00:00,97319.74000000,97586.34000000,97212.81000000,97482.91000000,242.43572000
173,2025-01-02 19:15:00,97482.90000000,97777.00000000,97479.59000000,97600.00000000,163.41742000
174,2025-01-02 19:30:00,97600.00000000,97600.00000000,97200.00000000,97415.65000000,171.76112000
175,2025-01-02 19:45:00,97415.64000000,97591.69000000,97286.45000000,97317.74000000,136.79539000
176,2025-01-02 20:00:00,97317.74000000,97769.23000000,97317.74000000,97769.23000000,152.49734000
177,2025-01-02 20:15:00,97769.22000000,97839.50000000,97600.00000000,97600.00000000,189.21706000
178,2025-01-02 20:30:00,97600.01000000,97728.93000000,97335.43000000,97462.00000000,162.13944000
179,2025-01-02 20:45:00,97462.00000000,97705.88000000,97300.00000000,97306.46000000,214.99296000
180,2025-01-02 21:00:00,97306.46000000,97355.77000000,97163.47000000,97219.73000000,126.53759000
181,2025-01-02 21:15:00,97219.73000000,97251.27000000,97060.52000000,97124.48000000,89.94205000
182,2025-01-02 21:30:00,97124.48000000,97265.28000000,97040.16000000,97200.00000000,77.99605000
183,2025-01-02 21:45:00,97199.99000000,97260.85000000,97135.50000000,97212.68000000,99.67158000
184,2025-01-02 22:00:00,97212.69000000,97212.69000000,97000.48000000,97000.48000000,68.56117000
185,2025-01-02 22:15:00,97000.48000000,97000.48000000,96666.66000000,96882.80000000,204.27906000
186,2025-01-02 22:30:00,96882.80000000,97042.26000000,96841.69000000,96916.95000000,81.55718000
187,2025-01-02 22:45:00,96916.94000000,97017.29000000,96861.40000000,96911.04000000,64.38351000
188,2025-01-02 23:00:00,96911.04000000,97022.76000000,96758.17000000,96848.49000000,194.66734000
189,2025-01-02 23:15:00,96848.49000000,96980.00000000,96820.42000000,96973.53000000,83.55375000
190,2025-01-02 23:30:00,96973.52000000,97077.78000000,96889.21000000,96997.53000000,74.13940000
191,2025-01-02 23:45:00,96997.52000000,96997.53000000,96847.16000000,96984.79000000,89.42385000
192,2025-01-03 00:00:00,96984.79000000,97080.96000000,96945.21000000,96945.21000000,85.98270000
193,2025-01-03 00:15:00,96945.22000000,97039.97000000,96796.56000000,97025.92000000,102.43028000
194,2025-01-03 00:30:00,97025.92000000,97068.14000000,96890.99000000,96913.84000000,64.78242000
195,2025-01-03 00:45:00,96913.83000000,96994.62000000,96799.96000000,96825.82000000,61.81433000
196,2025-01-03 01:00:00,96825.83000000,96900.00000000,96705.62000000,96730.00000000,115.44915000
197,2025-01-03 01:15:00,96730.00000000,96907.13000000,96650.00000000,96907.12000000,72.84751000
198,2025-01-03 01:30:00,96907.13000000,96907.13000000,96682.69000000,96746.46000000,59.15310000
199,2025-01-03 01:45:00,96746.47000000,97000.00000000,96702.38000000,96985.47000000,94.90938000
200,2025-01-03 02:00:00,96985.47000000,97100.00000000,96856.98000000,97100.00000000,74.36675000
201,2025-01-03 02:15:00,97100.00000000,97342.44000000,97072.00000000,97259.00000000,147.05729000
202,2025-01-03 02:30:00,97258.99000000,97262.19000000,97068.00000000,97083.90000000,91.92327000
203,2025-01-03 02:45:00,97083.90000000,97141.89000000,96952.66000000,96966.85000000,75.29277000
204,2025-01-03 03:00:00,96966.85000000,97084.25000000,96966.84000000,96980.01000000,78.99930000
205,2025-01-03 03:15:00,96980.00000000,96995.51000000,96833.99000000,96941.88000000,79.04558000
206,2025-01-03 03:30:00,96941.87000000,97009.50000000,96876.80000000,96936.04000000,48.40282000
207,2025-01-03 03:45:00,96936.04000000,97090.91000000,96918.00000000,97062.30000000,49.30150000
208,2025-01-03 04:00:00,97062.30000000,97066.18000000,96905.96000000,96962.40000000,72.80656000
209,2025-01-03 04:15:00,96962.40000000,97016.00000000,96878.52000000,96920.26000000,49.68335000
210,2025-01-03 04:30:00,96920.27000000,96962.56000000,96809.52000000,96895.99000000,72.05888000
211,2025-01-03 04:45:00,96895.98000000,96895.99000000,96766.51000000,96813.41000000,70.97334000
212,2025-01-03 05:00:00,96813.49000000,96860.48000000,96610.29000000,96769.15000000,86.17533000
213,2025-01-03 05:15:00,96769.15000000,96820.00000000,96590.28000000,96678.76000000,102.83673000
214,2025-01-03 05:30:00,96678.76000000,96778.85000000,96639.70000000,96750.36000000,64.43544000
215,2025-01-03 05:45:00,96750.36000000,96813.77000000,96712.91000000,96765.34000000,63.01581000
216,2025-01-03 06:00:00,96765.35000000,96918.56000000,96712.97000000,96865.19000000,73.05682000
217,2025-01-03 06:15:00,96865.20000000,96902.35000000,96619.98000000,96668.00000000,124.20075000
218,2025-01-03 06:30:00,96667.55000000,96739.67000000,96644.00000000,96672.00000000,101.14852000
219,2025-01-03 06:45:00,96672.01000000,96681.91000000,96512.00000000,96539.49000000,83.99654000
220,2025-01-03 07:00:00,96539.49000000,96588.00000000,96450.00000000,96542.05000000,129.52288000
221,2025-01-03 07:15:00,96542.04000000,96645.83000000,96411.54000000,96452.07000000,90.41634000
222,2025-01-03 07:30:00,96452.06000000,96472.94000000,96280.65000000,96384.84000000,205.60868000
223,2025-01-03 07:45:00,96384.83000000,96416.08000000,96304.00000000,96304.00000000,121.32139000
224,2025-01-03 08:00:00,96304.00000000,96466.65000000,96304.00000000,96463.93000000,134.57358000
225,2025-01-03 08:15:00,96463.92000000,96529.84000000,96341.01000000,96341.01000000,94.55675000
226,2025-01-03 08:30:00,96341.01000000,96341.02000000,96110.22000000,96266.41000000,202.34428000
227,2025-01-03 08:45:00,96266.41000000,96300.00000000,96100.01000000,96129.97000000,111.91660000
228,2025-01-03 09:00:00,96129.97000000,96337.69000000,96107.84000000,96337.69000000,108.40057000
229,2025-01-03 09:15:00,96337.69000000,96570.62000000,96322.80000000,96491.86000000,228.07368000
230,2025-01-03 09:30:00,96491.87000000,96700.11000000,96450.00000000,96637.81000000,92.36874000
231,2025-01-03 09:45:00,96637.80000000,96702.48000000,96554.31000000,96554.32000000,99.15186000
232,2025-01-03 10:00:00,96554.32000000,96561.36000000,96402.82000000,96426.51000000,132.19573000
233,2025-01-03 10:15:00,96426.52000000,96558.00000000,96426.52000000,96537.00000000,66.59053000
234,2025-01-03 10:30:00,96537.00000000,96640.01000000,96467.43000000,96482.71000000,78.80845000
235,2025-01-03 10:45:00,96482.72000000,96538.46000000,96454.36000000,96488.53000000,77.78198000
236,2025-01-03 11:00:00,96488.53000000,96543.38000000,96482.51000000,96510.04000000,48.34225000
237,2025-01-03 11:15:00,96510.03000000,96816.11000000,96510.03000000,96750.00000000,175.53296000
238,2025-01-03 11:30:00,96750.00000000,96805.67000000,96661.68000000,96677.34000000,88.53959000
239,2025-01-03 11:45:00,96677.35000000,96830.00000000,96677.34000000,96757.58000000,136.00028000
240,2025-01-03 12:00:00,96757.57000000,96881.02000000,96720.00000000,96859.67000000,123.20485000
241,2025-01-03 12:15:00,96859.67000000,96901.06000000,96717.36000000,96893.04000000,104.07146000
242,2025-01-03 12:30:00,96893.03000000,96921.36000000,96706.48000000,96713.39000000,77.90376000
243,2025-01-03 12:45:00,96713.39000000,96753.54000000,96666.66000000,96666.66000000,82.40233000
244,2025-01-03 13:00:00,96666.66000000,96839.71000000,96540.00000000,96632.13000000,165.99920000
245,2025-01-03 13:15:00,96632.14000000,96715.98000000,96482.52000000,96538.96000000,171.05428000
246,2025-01-03 13:30:00,96538.95000000,96716.92000000,96512.00000000,96621.69000000,153.53854000
247,2025-01-03 13:45:00,96621.70000000,96650.00000000,96472.43000000,96504.79000000,140.21171000
248,2025-01-03 14:00:00,96504.80000000,96914.12000000,96504.79000000,96784.00000000,173.57434000
249,2025-01-03 14:15:00,96784.00000000,97131.00000000,96697.36000000,97084.60000000,196.81405000
250,2025-01-03 14:30:00,97084.60000000,97342.44000000,96624.50000000,97251.98000000,606.08614000
251,2025-01-03 14:45:00,97251.99000000,97285.78000000,96737.14000000,97016.01000000,414.11621000
252,2025-01-03 15:00:00,97016.00000000,97450.00000000,96880.59000000,97156.95000000,465.97795000
253,2025-01-03 15:15:00,97156.95000000,97317.64000000,96759.12000000,97263.78000000,367.50582000
254,2025-01-03 15:30:00,97263.79000000,97557.09000000,97138.14000000,97432.81000000,369.21264000
255,2025-01-03 15:45:00,97432.80000000,97660.00000000,97289.67000000,97521.35000000,384.90518000
256,2025-01-03 16:00:00,97521.36000000,97726.52000000,97406.54000000,97633.12000000,370.91718000
257,2025-01-03 16:15:00,97633.12000000,98444.42000000,97603.18000000,98066.00000000,826.59909000
258,2025-01-03 16:30:00,98066.00000000,98368.85000000,98062.61000000,98147.35000000,382.88569000
259,2025-01-03 16:45:00,98147.34000000,98151.52000000,97720.31000000,97868.20000000,319.51302000
260,2025-01-03 17:00:00,97868.21000000,98083.99000000,97837.63000000,97919.28000000,267.26302000
261,2025-01-03 17:15:00,97919.28000000,98263.13000000,97909.09000000,98164.02000000,200.37485000
262,2025-01-03 17:30:00,98164.02000000,98299.76000000,98120.37000000,98214.08000000,142.03775000
263,2025-01-03 17:45:00,98214.09000000,98214.09000000,97944.44000000,98026.00000000,190.03582000
264,2025-01-03 18:00:00,98025.99000000,98330.42000000,98000.00000000,98323.86000000,167.82282000
265,2025-01-03 18:15:00,98323.86000000,98481.74000000,98272.49000000,98481.73000000,177.68702000
266,2025-01-03 18:30:00,98481.73000000,98580.92000000,98290.75000000,98432.00000000,234.98289000
267,2025-01-03 18:45:00,98432.00000000,98697.86000000,98370.00000000,98527.98000000,233.15051000
268,2025-01-03 19:00:00,98527.97000000,98900.00000000,98491.53000000,98900.00000000,499.27010000
269,2025-01-03 19:15:00,98899.99000000,98976.91000000,98647.47000000,98697.85000000,264.08945000
270,2025-01-03 19:30:00,98697.85000000,98838.18000000,98660.84000000,98698.23000000,164.38614000
271,2025-01-03 19:45:00,98697.39000000,98697.39000000,98554.30000000,98592.01000000,142.68142000
272,2025-01-03 20:00:00,98592.02000000,98602.29000000,98300.00000000,98479.56000000,265.14694000
273,2025-01-03 20:15:00,98479.56000000,98748.00000000,98479.56000000,98618.09000000,161.19361000
274,2025-01-03 20:30:00,98618.08000000,98629.05000000,98404.13000000,98453.89000000,204.29749000
275,2025-01-03 20:45:00,98453.89000000,98503.47000000,98311.51000000,98311.52000000,215.53167000
276,2025-01-03 21:00:00,98311.51000000,98369.56000000,98196.96000000,98206.18000000,238.05781000
277,2025-01-03 21:15:00,98206.18000000,98274.48000000,98197.28000000,98274.48000000,102.97248000
278,2025-01-03 21:30:00,98274.47000000,98419.14000000,98246.95000000,98325.58000000,96.34507000
279,2025-01-03 21:45:00,98325.58000000,98358.70000000,98209.95000000,98272.70000000,70.00501000
280,2025-01-03 22:00:00,98272.70000000,98468.39000000,98272.70000000,98372.33000000,93.52344000
281,2025-01-03 22:15:00,98372.33000000,98512.94000000,98324.00000000,98460.37000000,80.76815000
282,2025-01-03 22:30:00,98460.38000000,98485.83000000,98398.44000000,98408.56000000,65.30484000
283,2025-01-03 22:45:00,98408.55000000,98408.56000000,98250.00000000,98296.37000000,77.95201000
